GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,MLT,Malta,,FMLE,Female,,2.9 [3.1-13.2],2.9,3.1,13.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,UKR,Ukraine,,BTSX,Both sexes,,8.6 [8.1-9],8.6,8.1,9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,NOR,Norway,,BTSX,Both sexes,,7.5 [7.2-7.7],7.5,7.2,7.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,NOR,Norway,,MLE,Male,,11.6 [11.3-12],11.6,11.3,12,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,PRT,Portugal,,BTSX,Both sexes,,13.5 [13-13.9],13.5,13,13.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,PRT,Portugal,,MLE,Male,,21.9 [21.2-22.6],21.9,21.2,22.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,SMR,San Marino,,FMLE,Female,,.,,,,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SMR,San Marino,,BTSX,Both sexes,,.,,,,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SRB,Serbia,,FMLE,Female,,4.1 [4-4.3],4.1,4,4.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,SVK,Slovakia,,BTSX,Both sexes,,11.9 [11.5-12.3],11.9,11.5,12.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,SWE,Sweden,,MLE,Male,,14.6 [14-15.1],14.6,14,15.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,CHE,Switzerland,,FMLE,Female,,5.1 [5-5.3],5.1,5,5.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TJK,Tajikistan,,BTSX,Both sexes,,2.4 [2.2-2.6],2.4,2.2,2.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,TJK,Tajikistan,,MLE,Male,,4.2 [3.9-4.5],4.2,3.9,4.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,UKR,Ukraine,,FMLE,Female,,6.4 [6.1-6.7],6.4,6.1,6.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IND,India,,FMLE,Female,,1.3 [1.2-1.3],1.3,1.2,1.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,GBR,United Kingdom of Great Britain and Northern Ireland,,FMLE,Female,,4.8 [4.7-4.9],4.8,4.7,4.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,UZB,Uzbekistan,,BTSX,Both sexes,,3.2 [3-3.3],3.2,3,3.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,PRK,Democratic People's Republic of Korea,,MLE,Male,,6.7 [6.5-6.9],6.7,6.5,6.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,MHL,Marshall Islands,,BTSX,Both sexes,,.,,,,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,MHL,Marshall Islands,,MLE,Male,,.,,,,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,NZL,New Zealand,,FMLE,Female,,5.1 [4.9-5.2],5.1,4.9,5.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,IDN,Indonesia,,MLE,Male,,1.2 [1.1-1.3],1.2,1.1,1.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,IDN,Indonesia,,FMLE,Female,,0.2 [0.2-0.2],0.2,0.2,0.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,LKA,Sri Lanka,,BTSX,Both sexes,,4.3 [4.1-4.5],4.3,4.1,4.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,LKA,Sri Lanka,,MLE,Male,,7.7 [7.3-8],7.7,7.3,8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,VUT,Vanuatu,,FMLE,Female,,0.3 [0.3-0.3],0.3,0.3,0.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,VUT,Vanuatu,,BTSX,Both sexes,,1 [1-1.1],1,1,1.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,VNM,Viet Nam,,FMLE,Female,,2.5 [2.3-2.6],2.5,2.3,2.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,SEAR,South-East Asia,,THA,Thailand,,FMLE,Female,,2.5 [2.4-2.6],2.5,2.4,2.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,TLS,Timor-Leste,,BTSX,Both sexes,,0.7 [0.6-0.7],0.7,0.6,0.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,TLS,Timor-Leste,,MLE,Male,,1.2 [1.1-1.2],1.2,1.1,1.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,CHN,China,,FMLE,Female,,2.6 [2.5-2.7],2.6,2.5,2.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,CHN,China,,BTSX,Both sexes,,7.2 [6.9-7.5],7.2,6.9,7.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,COK,Cook Islands,,MLE,Male,,17.5 [17.1-17.9],17.5,17.1,17.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,COK,Cook Islands,,FMLE,Female,,3.7 [3.6-3.8],3.7,3.6,3.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,LAO,Lao People's Democratic Republic,,BTSX,Both sexes,,10.4 [9.9-10.8],10.4,9.9,10.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,LAO,Lao People's Democratic Republic,,MLE,Male,,17.6 [16.8-18.4],17.6,16.8,18.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,NIU,Niue,,FMLE,Female,,2.1 [2-2.1],2.1,2,2.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,PLW,Palau,,BTSX,Both sexes,,.,,,,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,NZL,New Zealand,,BTSX,Both sexes,,10.7 [10.4-11],10.7,10.4,11,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,KOR,Republic of Korea,,MLE,Male,,16.7 [16.3-17.2],16.7,16.3,17.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WSM,Samoa,,FMLE,Female,,0.7 [0.7-0.8],0.7,0.7,0.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,SGP,Singapore,,BTSX,Both sexes,,2.2 [2.1-2.3],2.2,2.1,2.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,SGP,Singapore,,MLE,Male,,3.6 [3.4-3.7],3.6,3.4,3.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ALB,Albania,,FMLE,Female,,2.8 [2.7-3],2.8,2.7,3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,ALB,Albania,,BTSX,Both sexes,,7.5 [7.1-7.8],7.5,7.1,7.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,AND,Andorra,,FMLE,Female,,4.7 [4.6-4.9],4.7,4.6,4.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,ARM,Armenia,,BTSX,Both sexes,,5.6 [5.4-5.9],5.6,5.4,5.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,EUR,Europe,,BLR,Belarus,,MLE,Male,,18 [17.5-18.6],18,17.5,18.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,BEL,Belgium,,FMLE,Female,,5 [4.9-5.1],5,4.9,5.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,BIH,Bosnia and Herzegovina,,BTSX,Both sexes,,7.3 [7-7.7],7.3,7,7.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,EUR,Europe,,BIH,Bosnia and Herzegovina,,MLE,Male,,12.3 [11.7-12.8],12.3,11.7,12.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,RWA,Rwanda,,FMLE,Female,,3.7 [3.5-3.8],3.7,3.5,3.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,RWA,Rwanda,,MLE,Male,,18.1 [18.2-19.2],18.1,18.2,19.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,SYC,Seychelles,,FMLE,Female,,1.9 [1.8-2],1.9,1.8,2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,SYC,Seychelles,,MLE,Male,,10.5 [10.1-11],10.5,10.1,11,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,NAM,Namibia,,MLE,Male,,17.3 [16.7-18],17.3,16.7,18,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,NAM,Namibia,,MLE,Male,,20.2 [19.3-21.1],20.2,19.3,21.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MUS,Mauritius,,BTSX,Both sexes,,3.8 [3.6-3.9],3.8,3.6,3.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MRT,Mauritania,,MLE,Male,,0.1 [0.1-0.1],0.1,0.1,0.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,MWI,Malawi,,BTSX,Both sexes,,3.3 [3.1-3.5],3.3,3.1,3.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,MDG,Madagascar,,MLE,Male,,3.4 [3.2-3.6],3.4,3.2,3.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,LSO,Lesotho,,BTSX,Both sexes,,5 [4.8-5.3],5,4.8,5.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,LSO,Lesotho,,BTSX,Both sexes,,6.8 [6.4-7.2],6.8,6.4,7.2,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GIN,Guinea,,FMLE,Female,,0.3 [0.3-0.4],0.3,0.3,0.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GIN,Guinea,,BTSX,Both sexes,,1.3 [1.2-1.3],1.3,1.2,1.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GAB,Gabon,,FMLE,Female,,4.6 [4.5-4.8],4.6,4.5,4.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GAB,Gabon,,BTSX,Both sexes,,11.5 [11.1-11.8],11.5,11.1,11.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,ERI,Eritrea,,FMLE,Female,,0.3 [0.3-0.3],0.3,0.3,0.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,GNQ,Equatorial Guinea,,FMLE,Female,,4.7 [4.6-4.9],4.7,4.6,4.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CIV,Côte d'Ivoire,,MLE,Male,,12.3 [11.7-12.9],12.3,11.7,12.9,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CIV,Côte d'Ivoire,,FMLE,Female,,2.4 [2.2-2.5],2.4,2.2,2.5,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TCD,Chad,,MLE,Male,,8.3 [7.6-9.1],8.3,7.6,9.1,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TCD,Chad,,FMLE,Female,,1.5 [1.4-1.6],1.5,1.4,1.6,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,CPV,Cabo Verde,,MLE,Male,,10 [9.6-10.4],10,9.6,10.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,CPV,Cabo Verde,,MLE,Male,,13.1 [12.4-13.7],13.1,12.4,13.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,BFA,Burkina Faso,,BTSX,Both sexes,,7.1 [6.8-7.4],7.1,6.8,7.4,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,BWA,Botswana,,MLE,Male,,14.4 [13.8-15],14.4,13.8,15,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,AGO,Angola,,BTSX,Both sexes,,9 [8.7-9.3],9,8.7,9.3,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,DZA,Algeria,,MLE,Male,,1.7 [1.6-1.7],1.7,1.6,1.7,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,ZAF,South Africa,,FMLE,Female,,2.7 [2.6-2.8],2.7,2.6,2.8,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2010,2010,,AFR,Africa,,SSD,South Sudan,,FMLE,Female,,.,,,,,,
SA_0000001822,"Alcohol, total per capita (15+) consumption (in litres of pure alcohol) with 95%CI",http://apps.who.int/gho/data/node.wrapper.imr?x-id=465,PUBLISHED,Published,,2016,2016,,AFR,Africa,,TGO,Togo,,BTSX,Both sexes,,3.1 [2.9-3.3],3.1,2.9,3.3,,,
